type,sess_id,speaker_1_id,query,speaker_2_id,reply,system_response,gen_reply
test,2-51142-2,11367,안녕하세요? 30 시간이 지났네요. 지금 다림질을 하고 계신가요?<u>저는 가족과 저녁식사를 하러 외식을 나갔는데 예전엔 대가족이 드문드문 보였던거 같은데 요즘엔 2인 가족만 보이더라구요,41826,맞아요. 저는 내일 입고 갈 옷을 다리고 있어요. 가족들과 즐거운 시간 보내시고 오셨네요. 요즘은 1인 가구도 많아졌지요.,네 저는 혼자살고있어요,네 저는 혼자살고있어요
test,2-85331-2,13584,일주일만에 뵙네요. 그동안 잘 지내셨나요?,27344,네. 요즘 일이 끝나면 너무 피곤한 것 빼고는 괜찮아요. 그래서 귀갓길에 항상 택시를 타고 있어요.,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리 중이에요.,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리 중이에요.
test,2-85331-2,13584,직장이랑 자택이랑 거리가 있는 편 인가요?,27344,"네. 40분에서 1시간 정도 걸리는데, 집배원이라 하루종일 돌아다니는 일을 하다보니 퇴근 때면 진이 빠지더라고요.",네 자택이라서 자택근처로 알아보고 있어요,네 자택이라서 자택근처로 알아보고 있어요
test,2-09889-2,51465,점심 맛있게 드셨어요? 2시간 지났네요 저는 순두부찌개 잘 먹고 왔습니다.,31064,안녕하세요. 2시간만에 뵙네요. 순두부찌개는 어디서 드셨나요?,"네 맛있게 드셨어요? 저는 요즘 일이 귀찮아서 그런지 요즘, 가끔 초조합니다","네 맛있게 드셨어요? 저는 요즘 일이 귀찮아서 그런지 요즘, 가끔 초조합니다"
test,2-09889-2,51465,회사 앞에서 먹었습니다. 점심시간이 길지 않아 근처에서 해결하곤 해요. 점심회식을 하게 되면 택시라도 타고 맛집을 찾아갈텐데요~,31064,"저는 직장이 을지로인데, 점심시간이 1시간입니다. 그러다보니 택시타고 얼른 인사동 다녀오곤 해요.",맞아요~ 택시요금이 비싸긴 하지만요~,맞아요~ 택시요금이 비싸긴 하지만요~
test,2-09889-2,51465,인사동에 맛집이 있는가보네요~ 저는 택시보다는 버스를 선호하는데 어쩌다 택시를 타려면 콜 없이는 잡기 힘들더라구요. ,31064,"게다가 이제 택시비도 오른다고 하니, 점점 기피하는 교통수단이 될 듯 합니다",저도요~ 택시탈때는 콜을 꼭 들고 다녀요~,저도요~ 택시탈때는 콜을 꼭 들고 다녀요~
test,2-09889-2,51465,"저는 50이 되도록 운전을 못해서 대중교통을 주로 이용하는데,  택시업계가 @브랜드명@를 쫓아냈다는 기사를 보고는 참 많은 생각이 들더라구요.",31064,맞아요. 결국 그게 자기들한테 부메랑으로 돌아올걸 모르나봅니다. 시장의 자연스런 움직임을 한 집단의 이익을 위해 강제하면 무조건 부작용이 나오거든요,맞아요 저도 그 기사 봤어요 ᄒᄒ 저는 이만 일이 있어서 가볼게요,맞아요 저도 그 기사 봤어요 ᄒᄒ 저는 이만 일이 있어서 가볼게요
test,2-44264-2,31700,ㅎㅎ 잘 지내셨나요?? 며칠 전에 이야기했던 사람인데요~ ,22540,아 네~ 안녕하세요. 41시간만이네요.잘 지내셨어요?,네~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,네~~~
test,2-44264-2,31700,네. 저는 잘 지냈습니다. 혹시 햄스터 용품 같은거 병원 샵에서 사시나요???,22540,음~ 아뇨 저는 거의 온라인에서 구매해요. 왜요?,네. 저는 햄스터를 키우고 있어요. 햄스터는 귀여운 동물인가요?,네. 저는 햄스터를 키우고 있어요. 햄스터는 귀여운 동물인가요?
test,2-44264-2,31700,하아... 저도 고양이 물품을 온라인으로 배송 시켰는데... 일주일이 지났는데도 안오는거있죠!!,22540,헉 그건 너무 심한데요? 누락된 거 아니에요? 문의 해보셨어요?,아이고.. ㅠㅠ 저는 고양이 용품 온라인으로 주문했어요!,아이고.. ㅠㅠ 저는 고양이 용품 온라인으로 주문했어요!
test,2-44264-2,31700,"네. 이미 문의 했고, 기다리라는 답변을 받았는데. 배송은 안오고 ㅠㅠ 진짜 너무 짜증나네요.",22540,아... 그거 그냥 환불처리 해버리세요! 어느 쇼핑몰인지 진짜 너무하네요.,아이고.. ㅠㅠ ᅲᅮ.ᅲᅮ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.,아이고.. ㅠㅠ ᅲᅮ.ᅲᅮ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.ᅲ.
test,2-44264-2,31700,ㅠㅠ 그게 맞겠죠?? 진짜 기다린 시간이 아까워서 더 짜증나더라구요. 그래서 어디서 사시나 한번 물어봤어요.. 오프라인이면 바로 가서 사려구요.,22540,ㅠㅠ에구... 오프라인 샵은 제가 어디가 좋은지 잘 몰라서... 미안해요.,아이고.. ㅠㅠ 저도 인터넷으로 사려고요!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,아이고.. ㅠㅠ 저도 인터넷으로 사려고요!!!
test,2-44264-2,31700,괜찮아요! 미안해하실 필요없습니다. ㅎㅎ 제가 찾아보도록 할게요.,22540,네 그래요 ㅠㅠ 꼭 환불처리 받으시구요. 속상하시겠어요 정말..,네네! 저도 이만 가봐야겠어요! 다음에 또 대화해요~,네네! 저도 이만 가봐야겠어요! 다음에 또 대화해요~
test,2-58502-2,20591,안녕하세요. 엊그제 산책은 잘 다녀오셨어요? 47시간만이네요.,26128,네 산책하다가 신호등을 못 봐서 사고 날뻔 했네요 ,네 잘 다녀왔어요. 날씨가 많이 추워졌네요.,네 잘 다녀왔어요. 날씨가 많이 추워졌네요.
test,2-58502-2,20591,진짜 조심하셔야 해요~ 사고는 순식간이라 항상 조심 해야 하는 것 같아요. 신호등이 가려져 있었나요?,26128,제가 핸드폰을 보느라 신호등을 못 봤어요 정말 큰일 날뻔했습니다 ,네. 저는 신호등에서 사고가 났었어요. 그래서 그 후로 항상 조심하고 있어요.,네. 저는 신호등에서 사고가 났었어요. 그래서 그 후로 항상 조심하고 있어요.
test,2-58502-2,20591,진짜 걸어다닐 때 핸드폰 정말 위험 한 것 같아요. 저도 출동할 때 횡당보도에서 핸드폰 하다가 다치시는 분들 너무 많거든요. ,26128,정말 위험하네여 신호등에서도 사고가 많이 나죠 ?  다음부터는 길을 잘 봐야겠어요,맞아요 그래서 저는 핸드폰을 잘 활용하지 못해요,맞아요 그래서 저는 핸드폰을 잘 활용하지 못해요
test,2-58502-2,20591,네 엄청 많아요. 거의 부주의로 그러는 것 같아요. 아무래도 차도 위험한테 앞을 안보고 걸어가다보면 넘어지기도 하고 2차 부상도 일어나게 되니깐요,26128,저는 그런 얘기를 들으니까 무서워지네요 근데 어두울 때는 신호등이 잘 안 보여서 큰일이에요,맞아요 저도 그래서 3차까지 다쳤어요,맞아요 저도 그래서 3차까지 다쳤어요
test,2-19874-2,31529,안녕하세요~ 1주일동안 별일 없으셨나요?,32454,벌써 1주일이 지났네요. 어떻게 지내셨어요?,네 잘 지냈어요~ <unk>이름<unk>은요?,네 잘 지냈어요~ 이름은요?
test,2-19893-2,51369,안녕하세요~ 거의 1주일만에 뵙네요 잘지내셨죠?,11899,네 잘 지냈어요! 1주일이 빠르게 흘러갔네요.,네 잘 지냈어요~ <unk>이름<unk>은요?,네 잘 지냈어요~ 이름은요?
test,2-19893-2,51369,그러게요 날이 제법 쌀쌀해졌네요~,11899,이제 더 추워지면 눈도 많이 올텐데 눈길도 조심해야겠어요.,맞아요~ 오늘은 날씨가 너무 추워졌어요~,맞아요~ 오늘은 날씨가 너무 추워졌어요~
test,2-19893-2,51369,그러게요 강원도 쪽 어느 지역은 눈이 하도 와서 겨울만 되면 고립되고 그러지 않나요?,11899,맞아요 차도 눈때문에 미끄러지고 안움직여서 고생이죠. 그럴땐 집에 조심히 있는게 최고에요.,네. 저는 눈오는 날씨를 싫어해요. 그래서 겨울만 되면 스키장에 가요.,네. 저는 눈오는 날씨를 싫어해요. 그래서 겨울만 되면 스키장에 가요.
test,2-19893-2,51369,저도 작년에 눈 많이와서 차 바퀴가 계속 제자리돌아서 몇시간을 차에 있었던 적이 있어요,11899,그래도 큰 일이 나지는 않으신건가요? 그렇다면 너무 다행이에요. 눈길에는 운전하면 안될 것 같아요.,저도 눈오는 날씨를 좋아하는데 눈오는 날 운전하는게 너무 싫더라구요,저도 눈오는 날씨를 좋아하는데 눈오는 날 운전하는게 너무 싫더라구요
test,2-19893-2,51369,올여름에는 비가 또 그렇게왔잖아요~ 서울에 비때문에 사망하신 분들도 있으시고요ㅜ,11899,한동안 난리 났었죠. 거의 매년 비슷한 사고가 일어나는데 왜 미리 대비를 못하는지 모르겠어요.,맞아요 올 여름은 비가 많이 왔어요,맞아요 올 여름은 비가 많이 왔어요
test,2-19893-2,51369,그러게 말이예요 강남도 비만 좀 많이 왔다하면 역 주변도 잠기고.. ,11899,자연재해는 어쩔 수 없이 발생하는거라고 생각하지만 최소한의 대비책은 필요한 것 같아요.,맞아요 비오면 잠긴다더라구요,맞아요 비오면 잠긴다더라구요
test,2-77170-2,34906,안녕하세요! 7주 만이예요~ 잘 지내셨어요?,35063,오랫만이에요. 저는 그사이에 제주도 여행을 다녀왔어요.,네 잘 지냈어요~ <unk>이름<unk>은요?,네 잘 지냈어요~ 이름은요?
test,2-77170-2,34906,우와 부럽네요. 아이와 같이 가족여행이신건가요?,35063,네 아이가 처음 비행기 타봐서  좋아했어요. 어디 다녀오셨나요?,네. 아이들과 함께 여행도 가고 아이들과 체험도 가고 그랬어요.,네. 아이들과 함께 여행도 가고 아이들과 체험도 가고 그랬어요.
test,2-77170-2,34906,저는 다낭에 다녀왔어요! 코로나 규제가 풀리고 오랜만에 타는 비행기라 너무 설렜습니다.<u>@이름1@님은 비행기 자주 타시나요?,35063,저도 아이도 낳고 코로나라 너무 오랫만이었어요. 비행기 타러 공항가는 길이 진짜 신나는 것 같아요.,저는 비행기 자주 타요!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,저는 비행기 자주 타요!!!
test,2-77170-2,34906,저는 비행기를 타면 이륙하는 느낌이 좋지않아요. 여행은 재밌으셨나요? 저는 다낭에 가서도 바나나는 안먹었어요.,35063,저는 다낭은 안가봤는데 궁금하네요. 저는 사과랑 흑돼지 실컷 먹고 왔어요.,저는 비행기 타는 것을 좋아해요. 바나나를 싫어하시는군요. 저는 여행은 좋아하는데 비행기 타는 것을 싫어해요.,저는 비행기 타는 것을 좋아해요. 바나나를 싫어하시는군요. 저는 여행은 좋아하는데 비행기 타는 것을 싫어해요.
test,2-77170-2,34906,비행기를 탈때마다 추락하는거 아닐지 걱정이 돼요 @이름1@남은 안그러세요?,35063,그런영화 많이 봐서 저도 자주 상상해요. 얼마전에도 비행기에 바이러스 테러하는 영화도 보구요.,네 저는 비행기를 탈때마다 너무 무서워요 ㅠㅠ,네 저는 비행기를 탈때마다 너무 무서워요 ㅠㅠ
test,2-77170-2,34906,헉 그런 영화도 있군요. 비행기는 중학생때 처음 타봤어요 @이름1@님은 언제 처음 타보셨어요?,35063,저는 더 늦어서 대학때요. 외국으로 간 친구 만나러 혼자타고가서 엄청 두근두근 기억에 남아요.,저는 <unk>이름1<unk> 봤어요!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,저는 이름1 봤어요!!!
test,2-29776-2,21717,4시간이 흘렀네요. 뭐하고 계시나요?,34384,저 아이들 재워놓고 남편이랑 게임하려고 기기 연결하고 있어요! 이게 얼마만의 휴식인지요~,저는 지금 TV 보고 있었어요.,저는 지금 TV 보고 있었어요.
test,2-29776-2,21717,남편과 게임 너무 재미있겠어요! 어떤 게임을 가장 좋아하시나요?,34384,저는 축구게임이요. 일단 게임 속에서 나는 관객들 소리가 진짜 실감이 나서 제가 선수가 된 기분이예요.<u>@이름@님은 주로 쉴 때 뭐하셔요? 여가시간은 뭐하면서 보내세요?,저는 주로 고스톱을 많이 해요!,저는 주로 고스톱을 많이 해요!
test,2-29776-2,21717,저는 요즘 @브랜드명@ 위를 살까 생각 중이에요. 너무 재미있어보여요.,34384,맞아요. 재미있다고 하더라구요. 제 주변에 지인들도 몇 분 가지고 계시더라구요! 무슨 운동을 할 수 있는 게임도 나왔던데. 해보셨나요?,<unk>브랜드명<unk> 위인가요? 저는 <unk>브랜드명<unk> 위인가요?,브랜드명 위인가요? 저는 브랜드명 위인가요?
test,2-29776-2,21717,배드민턴 게임을 해봤어요! 정말 재미있고 운동도 실제로 되는 느낌이였어요.,34384,맞아요. 요즘은 진짜 무의미한 시간의 게임이 아닌 운동이라는 목적을 가지고 제작되는 오락들이 많아요.,배드민턴 재밌죠. 저도 배드민턴을 해봤는데 재밌더라구요.,배드민턴 재밌죠. 저도 배드민턴을 해봤는데 재밌더라구요.
test,2-29776-2,21717,좋은 의미의 게임들이 생기는 군요. 전 어릴 때 슈퍼마리오게임을 참 좋아했어요.,34384,아! 유행했죠. 한창! 한두번은 했던 것 같아요! 캐릭터도 너무 귀엽잖아요! 아직도 있나요? ,슈퍼마리오 게임은 처음 들어보네요. 저는 이만 일이 있어서 가볼게요.,슈퍼마리오 게임은 처음 들어보네요. 저는 이만 일이 있어서 가볼게요.
test,2-40936-2,51391,3일이 지났네요.잘 지내셨어요?,52049,네 안녕하셨어요? 그동안 뭐하셨어요?,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리 중이에요.,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리 중이에요.
test,2-40936-2,51391,저는 등산을 다녀왔어요~단풍이 너무 예뻐요.운동좋아하시나요?,52049,저는 자전거타기를 좋아해요 주말에도 자전거를 타고 왔어요,네 저는 등산은 좋아하는데 등산은 싫어해요,네 저는 등산은 좋아하는데 등산은 싫어해요
test,2-40936-2,51391,야외활동하기 딱좋은 날씨같아요~다들 밖으로 나가는지 차도 엄청 막혔어요.자전거 자주타세요?,52049,네 거의 매일 탑니다  등산은 자주 하세요?,네 자전거 타고 출퇴근 하는 걸 좋아해요.,네 자전거 타고 출퇴근 하는 걸 좋아해요.
test,2-40936-2,51391,건강하시겠다~저도 등산 자주가야지하는데 한달에 한번정도 가요.성취감이 좋은것같아요.다른운동은 안하시나요?,52049,다른 운동은 걷는거 많이 해요 하루 만보요 ,저는 수영을 싫어해요! 다른 운동은 다 좋아해요!,저는 수영을 싫어해요! 다른 운동은 다 좋아해요!
test,2-68161-2,35017,일주일만에 다시 뵙네요! 그동안 잘 지내셨나요?,26147,네 저는 잘 지냈어요 일주일동안 어떻게 지내셨나요?,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리중이에요.,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리중이에요.
test,2-68161-2,35017,저는 집안일도 하고 아이랑 같이 주말에 어딜갈까 고민하면서 지냈어요! Y님은 어떻게 지내셨나요?,26147,저는 영화도 보고 여유있는 시간을 보냈어요,저는 주말에 친구랑 놀았어요!,저는 주말에 친구랑 놀았어요!
test,2-35718-2,22023,안녕하세요. 거의 이틀만에 연락을 드리네요. 그 사이에 날이 급격하게 추워졌어요 ㅠ 언니,51922,잘 지내셨나요?자고 일어나니 목이 칼칼하네요,그러게요~ 날씨가 갑자기 추워졌어요~ 저는 요즘에 항상 느긋한 편인데 요즘은 좀 어떠세요?,그러게요~ 날씨가 갑자기 추워졌어요~ 저는 요즘에 항상 느긋한 편인데 요즘은 좀 어떠세요?
