type,sess_id,speaker_1_id,speaker_2_id,query,reply,n_turn,system_response,gen_reply
test,2-43004-2,20370.0,22697.0,4일만에 인사드려요 잘 지내셨나요?<unused1>네 저는 잘 지냈어요  세공사님은 그동안 어떻게 지내셨나요?<unused1>저는 매일 똑같은 일상을 보내고 있지만 조만간 연말맞이 모임이 많을꺼 같아요<unused1>연말이라 아무래도 모임이 생기죠. 모임하다보면 술도 빠질수 없더라구요. 술은 잘드세요?<unused1>저는 술을 못마셔요 20대때는 잘 마셨는데 ....주량도 세거든요<u>지금은 못마시네요  @이름@은요?<unused1>저도 잘 마시지는 못하고 가볍게 즐기는 편이예요. 그래서 독한술 보다는 가볍게 맥주나 와인을 좋아해요.,저는 성찬식때마다 포도주 마시는게 다였는데 최근에는 무알콜 제품도 많아서 기분 낼때 무알콜 와인 마셔요,4.0,"['최근에 위스키를 끊었습니다</s><pad>', '최근에 위스키를 끊었습니다 </s>', '최근에 위스키를 끊었어요. </s>']","['최근에 위스키를 끊었습니다<s>', '최근에 위스키를 끊었습니다 <s>', '최근에 위스키를 끊었어요. <s>']"
test,2-83629-2,20370.0,22697.0,안녕하세요 4주만에 뵙네요 매우 부지런하다고 하셨는데 오늘도 일찍 일어나셨나요<unused1>안녕하세요 ! 오랜만이네요 저는 아침 일찍 기차타고 서울에 다녀왔어요 서울 가보셨나요??!,안녕하세요 4주만에 뵙네요 매우 부지런하다고 하셨는데 오늘도 일찍 일어나셨나요,4.0,"['', '', '']","['', '', '']"
test,2-19138-2,20370.0,22697.0,31시간이 지났네요.건강을 위한 운동 시작 하셨어요?<unused1>그제 대화 끝나고 영상 보며 운동했어요<u>몸도 몸인데 마음의 평화가 필요한 것 같아요<unused1>저는 캠핑을 좋아해요. 어릴 때 부모님 따라 다녔더니 지금도 좋아요<unused1>그렇구나 캠핑이라니 너무 좋지요 저도 몇 번 가본 적 있어요<unused1>캠핑장으로 가셨나요? 좋았던 곳은 어디에요?<unused1>저는 남양주로 글램핑을 다녀 왔었어요 차에서 하는 캠핑이요<unused1>남양주 글램핑장은 시설이 잘 되어 있나요?<unused1>네 시설이 괜찮았어요 저는 텐트에서 자는 것은 싫고 캠핑 카 있는 곳으로 주로 가요,텐트가 좀 불편하기는 하죠. 그래도 갬성은 있어요~,4.0,"['요</s><pad>', '요</s><pad>', '네요</s>']","['요<s>', '요<s>', '네요<s>']"
test,2-22602-2,20370.0,22697.0,"안녕하세여. 5일만이네요. 오늘 점심도 비빔 국수를 드셨나요?<unused1>하하하, 네, 항상 먹어도 맛있어요. 벌써 5일이나 지났네요. 시장에 가서 샤인머스켓을 보고 님생각이 나서 하나 사봤는데 식구들에게 인기가 아주 좋더라구요.",하하. 그랬군요. 저는 오늘 요가를 다녀왔어요. @K님@은 동물을 좋아하시나요?,4.0,"['', '', '']","['', '', '']"
test,2-28892-2,20370.0,22697.0,"안녕하세요ㅜㅜ14시간만입니다.  하루도 안 돼서 갑자기 연락드려서 죄송해요. 혹시 계신가요?<unused1>아닙니다^^  뭐하고 계셨나요??<unused1>아 저는 오늘 걸어서 등교하다가, 어머니가 갑자기 열이 많이 난다는 소식을 듣고 조퇴하고 집에 다시 가고 있어요ㅜㅜ<unused1>그러시군요. 어머니가 몸살에 걸리셨나요??<unused1>어머니께 연락해보니 코로나 증상으로 의심된다고 하시네요ㅜㅜ 백신도 맞으셨는데... 혹시 선생님은 백신 맞으셨나요?<unused1>저는 백신 3차까지 맞았어요. 4차 접종도 권유하는데 저는 3차로 끝내려구요.",저희 어머니는 기저질환자신데도 4차까지 맞았는데 아프시니 왠지 속상하네요. ,4.0,"['았어요.</s><pad><pad>', '았어요!</s><pad>', '았어요!!</s>']","['았어요.<s>', '았어요!<s>', '았어요!!<s>']"
test,2-58396-2,20370.0,22697.0,"41시간이 지났네요. 키위를 즐겨 드신다고 했는데 오늘도 키위 드셨나요?<unused1>네, 저는 아침에도 키위를 즐겨먹어서 식사대신 먹기도 해요. 잘 지내셨나요?<unused1>와 그정도로 좋아하시군요! 저는 잘 지냈어요. 저는 뉴스를 보고 있는데 이번에도 미국에서 총기사건이 발생했네요ㅠ<unused1>어머, 정말요? 요즘 참 사건 사고가 많네요. 뉴스를 한 번 봐야겠네요.<unused1>네 너무 안타깝더라고요. 저희 나라는 진짜 총기소지를 못하게 해서 다행인것같아요. 만약 했으면 생각도 하기 싫네요.<unused1>우리나라도 총기가 허가되었으면 사고 정말 많았을 것 같긴 하네요.<unused1>맞아요. 앞으로도 절대 총기 허가를 안했으면 좋겠네요! 저번에는 어느나라 였는지 정확하게 기억은 안나지만 유치원에서도 총기사건이 발생해서 유치원생들이 많이 죽었더라고요ㅠ <unused1>태국에서 있었던 사건이라고 알고있어요. 전직 경찰이었다고 하더라고요.",아 맞다 태국이였던것같네요ㅠ 너무 안타깝고 충격적인 사건이였죠ㅠ,4.0,"['그런 일이 있었다면 정말 끔찍했을 것 같아요.</s>', '그런 일이 있었다면 정말 끔찍하죠.</s><pad>', '그런 일이 있었다면 정말 끔찍했을 것 같아요</s>']","['그런 일이 있었다면 정말 끔찍했을 것 같아요.<s>', '그런 일이 있었다면 정말 끔찍하죠.<s>', '그런 일이 있었다면 정말 끔찍했을 것 같아요<s>']"
test,2-14153-2,20370.0,22697.0,안녕하세요~ 6주만이네요 잘지내셨어요? 강아지 두마리도 잘 지내지요?<unused1>잘지냈어요 요새 날이 그런지 몸이 허하네요.,한약이라도 지어 드셔야하는거 아니에요??,4.0,"['', '', '']","['', '', '']"
test,2-31614-2,20370.0,22697.0,안녕하세요 38시간만이네요. 잘 지내셨쬬?<unused1>네 잘지냈습니다. 날이 점점 추워지네요. 몸이 자꾸 움츠러드는 것 같습니다. <unused1>그러게요 아침 저녁으로 기온이 많이 내려가더라구요<unused1>여름에는 가을이 되면 열심히 운동해야지 했는데 가을은 그냥 지나가고 겨울이 되버린 것 같아요. <unused1>저도 집앞에 공원이 있어서 가끔 산책 정도 한게 다인것 같아요. <unused1>그래도 @이름@님은 요가를 하시니 겨울에도 꾸준히 운동하실 수 있겠어요. <unused1>네 요가는 집에서 할수 있으니까 항상 하고 있어요. 나이가 있어 그런지 매일 해야 겠어요<unused1>요가 하시는 분들은 정말 꾸준히 오랫동안 요가만 하시는 분들이 많은 것 같아요. @이름@님도 오래 하셨나요?,저는 시작 한지 2년 정도 밖에 안되어서 초보 입니다. 앞으로 꾸준하게 해야죠. 운동을 좋아하세요?,4.0,"['좋아하시나요?</s><pad>', '좋아하시나봐요</s><pad>', '좋아하시나요? </s>']","['좋아하시나요?<s>', '좋아하시나봐요<s>', '좋아하시나요? <s>']"
test,2-60780-2,20370.0,22697.0,벌써 5시간이지났네요. 잘지내셨나요?<unused1>네 잘 지냈어요. 코로나 바이러스가 여전히 위협적인 요즘인거 같아요,벌써 5시간이지났네요. 잘지내셨나요?,4.0,"['', '', '']","['', '', '']"
test,2-70024-2,20370.0,22697.0,"저희 대화를 안한지 44시간이 지났어요! 뭐 하고 계셨어요? 전쟁영화 보는데 좋아하신다고 했던게 기억나더라구요.<unused1>벌써 그렇게 되었나요? 기억해주셔서 감사해요. 저는 수능이 얼마 안남아서 공부하느라 시간 가는 줄도 몰랐네요.<unused1>화이팅입니다! 저는영화 보고나서 쇼핑하고 있었어요. 쇼핑 좋아하세요?<unused1>네, 저도 쇼핑을 좋아해요. 저는 주로 인터넷이나 어플을 통해서 쇼핑을 하고있어요. 어떤 방법으로 쇼핑을 하고계시나요?<unused1>저는 인터넷으로 쇼핑을 해요! 인터넷이 빠르고 편리하거든요. 어떤 방식으로 쇼핑하세요?<unused1>인터넷과 어플 중에서는 이동하면서 쇼핑할 수 있는 어플을 좀 더 이용하고 있어요.<unused1>그렇군요. 주로 뭐를 쇼핑하세요?<unused1>저는 주로 옷을 사요. 공부하느라 살이 쪄서 안 맞는 옷이 많아서 편하게 입을 옷을 사고 있어요.",저도 주로 옷을 사요. 직접 사러 다니는 것도 좋지만 인터넷으로 사는 게 더 편리하고 예쁜 것들이 많더라고요.,4.0,"['<pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '<unk>이름<unk>님도 인터넷 쇼핑 자주 하시나봐요~</s>']","['', '<s>', '이름님도 인터넷 쇼핑 자주 하시나봐요~<s>']"
test,2-55279-2,20370.0,22697.0,"안녕하세요 일주일만에 뵙네요. 그간 잘 지내셨어요? 저는 요즘 왜이리 달달한게 맛있고 땡기는지 모르겠네요<unused1>네 며칠만에 뵙네요! 요즘 저도 그래요 오늘도 밥 먹고 후식으로 달달한 디저트를 먹은 것 같아요 @이름@님은 무슨 디저트를 제일 좋아하세요?<unused1>저는 아이스 아메리카노를 좋아해서 아아랑 같이 달콤한 티라미슈를 먹는 걸 좋아해요<u>티라미슈를 먹으면 정말 기분이 좋아지거든요<unused1>오오 맞아요! 저도 아메리카노랑 디저트 먹는 걸 좋아해요 전 와플이나 크로플을 요즘 먹어요 너무 맛있어요<unused1>수능 준비하면서 스트레스 받을 때 자주 드시나봐요? 저는 크로플이 뭔지 모르다가 최근에 뷔페에 가서 와플 기계로 만들때 옆분이 설명해 주셔서 알았어요<unused1>한 번 맛집에서 드셔보세요 정말 맛있어요! 전 워낙 달달한 걸 좋아해서 크로플이나 와플 말고도 그냥 과자, 초콜릿도 좋아해요 <unused1>그렇군요. 저도 달달한 걸 좋아하는데 @이름@님은 그래도 여성분이라 친구랑 가시겠지만 저는 남자 둘이 카페에 가기가 좀 그래서요. 뭔가 좀 창피해요<unused1>헉 왜죠? 카페 같은 곳 가면 남자 둘이서도 오는 걸 종종 봤었는데! ",업무상 만나는 건 모르겠는데 친한 친구랑 카페갈래? 라고 말하는건 좀 그렇네요. 남자들끼리 그런 말은 잘 안한다고 해야 하나 그래요. 테이크 아웃이면 몰라도요,4.0,"['좋아하는 음료 있으신가요</s><pad><pad><pad><pad><pad><pad><pad>', '달콤하고 맛있으면서도 쌉싸름하니 맛있어요</s>', '달콤하고 맛있으면서도 짭쪼름하니 맛있어요</s>']","['좋아하는 음료 있으신가요<s>', '달콤하고 맛있으면서도 쌉싸름하니 맛있어요<s>', '달콤하고 맛있으면서도 짭쪼름하니 맛있어요<s>']"
test,2-57109-2,20370.0,22697.0,"몇 주 만일까요? 오랜만에 연락 드려요. 그동안 많은 일이 있었네요.<unused1>벌써 7주가 지났네요. 정신없이 지내느라 연락을 못드렸어요 죄송해요.<unused1>아니에요. 저도 일이 많았어요. 전에 오빠한테 열등감을 느꼈다고 했었는데 그 문제를 해결하느라 정신이 없었어요.<unused1>무슨 문제였는데요? 자세히 얘긴 안해주셨어요<unused1>아, 그렇죠.엄마가 오빠만 좋아하거든요. 오빠가 군대에 간 이후로 오빠만 찾더라고요. 그레서 열등감도 심해지고, 가족들과 싸우기도 했었네요..<unused1>남아선호사상이 아직도 존재하는 집들이 많더라구요. 오빠가 군대가셨군요. 면회는 다녀오셨어요?<unused1>네. 크게 화를 내고 며칠 뒤에 면회에 갔어요. 오빠한테 화 낼 생각으로 갔는데, 막상 보니까 미안한 마음이 들더라고요.<unused1>면회가면 다들 마음이 그런 것 같아요. 저도 군대에 있을 시절에는 가족들이 면회오면 태연한 척 하지만 마음이 형용할 수 없는 감정이 들곤 했었죠.","네. 지금도 고생하는데, 저까지 힘들게 할 수는 없으니까요.. 가족분들께서 면회 자주 오셨나요?",4.0,"['가족들 때문에 걱정이 많다고 하셨었는데.</s><pad><pad><pad><pad><pad><pad><pad><pad>', '가족들 때문에 걱정이 많다고 하셨었는데 그래도 끈끈한 정은 느껴져요.</s><pad>', '가족들 때문에 걱정이 많다고 하셨었는데 그래도 끈끈한 정은 느껴져요. </s>']","['가족들 때문에 걱정이 많다고 하셨었는데.<s>', '가족들 때문에 걱정이 많다고 하셨었는데 그래도 끈끈한 정은 느껴져요.<s>', '가족들 때문에 걱정이 많다고 하셨었는데 그래도 끈끈한 정은 느껴져요. <s>']"
test,2-66765-2,20370.0,22697.0,32시간이 흘렀네요. 시간이 쏜살같네요.<unused1>그러게요. ..  빨리 흘러가네요...<unused1>20대시면 주변에 결혼해서 아기 낳은 친구도 있으신가요?<unused1>아직 대학생이라서 없어요. 결혼은 아직 먼 이야기 인거 같아요,요즘 젊은이들은 딩크에 대해 어떻게 생각하세요?,4.0,"['', '', '']","['', '', '']"
test,2-73328-2,20370.0,22697.0,하루가 벌써 흘러갔네요~ @이름2@님 뭐하고 계세요?<unused1>오늘은 집에 동생이 놀러와서 사과파이를 같이 먹었어요.<unused1>@이름2@님은 동생분과 사이가 좋으시군요~ <unused1>네. 막내 동생과 나이차이가 많이 나서 너무 귀여워해요. @이름@님은 형제가 몇명이세요?<unused1>저는 누나가 있어요! 우리 남매 사이도 나쁜 편은 아녜요 ㅎㅎ<unused1>저는 바로 아랫동생과는 연년생이라 엄청 싸웠거든요. <unused1>나이차이가 많이 나는 형제는 어릴 때 다툼이 많을 수 밖에 없나 봐요 ㅎㅎ저는 누나와 4살 차이가 납니다.<unused1>4살정도가 딱 적당한 것 같아요. 나중에 아이는 몇이나 낳고 싶으세요?,저는 아직 10대라 결혼 계획이 구체적으로 없지만..ㅎㅎ 아무래도 외동보다는 형제가 있는 게 좋을 것 같아요.,4.0,"['나보네요.</s><pad><pad>', '시나봐요..?</s><pad>', '시나봐요..? </s>']","['나보네요.<s>', '시나봐요..?<s>', '시나봐요..? <s>']"
test,2-24441-2,20370.0,22697.0,벌써 일주일도 더 지났네요. 잘 지냈어요?<unused1>그러게요 시간이 정말 빠르네요 저는 아이들과 있다보니 요일이 어떻게 되는지도 모르고 시간이 가네요<u>@이름@님도 잘 지내셨죠 ? 저는 요즘 야식이 너무 생각나서 걱정이에요<unused1>제가 늦은 밤까지 깨어있는 일이 많다보니 아무래도 야식을 자주 먹게 되더라구요.<unused1>저는 아이들이 잘때 신랑이랑 드라마나 축구 경기를 보면서 먹는 재미에 빠져서 큰일이네요 ,밤에 생각나는 라면과 치킨은 참기 어렵더라구요. ㅠㅠ,4.0,"['닭볶음탕이요.</s><pad><pad><pad><pad><pad><pad><pad>', '닭볶음탕이랑 순대볶음을 즐겨 먹어요.</s>', '닭볶음탕이랑 순대볶음이요</s><pad><pad>']","['닭볶음탕이요.<s>', '닭볶음탕이랑 순대볶음을 즐겨 먹어요.<s>', '닭볶음탕이랑 순대볶음이요<s>']"
test,2-52456-2,20370.0,22697.0,"벌써 1주일이 지났네요 잘 계셨어요<unused1>네 저는 잘 지냈어요~ 어떻게 지내셨어요?<unused1>내 저는 그럭저럭 지냈어요 저희 아버지가 낚시를 좋아해서 낚시를 함 갔다오려고요. 체험 여행 자주 가시면 해보셨겠네요<unused1>엇 전 낚시는 안해봤어요~ 우와, 그럼 낚시 해보신 적 있으세요?<unused1>그런데 해본 적은 있는데요 딱히 관심이 없어서 옆에서만 보고 있죠 그냥 옆에서 쫄병 노릇만 하고 있어요<unused1>아 그렇군요~ 진지하게 해보고 싶진 않으세요? 전 낚시를 해보고 싶거든요!<unused1>어 그러시군요 전에 낚시 갔다 오다가 밤에 새벽에 개미가 잔뜩 발하고 다리 다리에 물려가지고   엄청고생한 적이 있어<u>요 ....  낚시에 재미 들리면 좋겠지만 가만히 앉아서 죽치고 있는 건데 저같이 말이 없는 사람에게는 재미가 없더라구요<unused1>와, 낚시에 대한 환상이 있었는데 그런 면도 있군요... 다시 한번 생각해봐야겠는걸요? 알려주셔서 감사해요",아예 한번 해보시는 건 괜찮은 것 같아요 물고기 잡으면 재밌잖아요 근데 인제 잡힐 때까지는 가만히 조용하게 있어야 되니 좋아하시는 분들은 엄청 좋아하시더라구요 저의 아버지처럼요,4.0,"['시죠?</s><pad>', '신가요</s><pad>', '시죠? </s>']","['시죠?<s>', '신가요<s>', '시죠? <s>']"
